station,valid,tmpc,dwpc,relh,drct,sknt,vsby
SBGR,2019-05-21 05:20,16.00,16.00,100.00,40.00,3.00,1.86
SBGR,2019-05-21 06:00,16.00,16.00,100.00,30.00,2.00,0.56
SBGR,2019-05-21 07:00,16.00,16.00,100.00,60.00,4.00,0.31
SBGR,2019-05-21 08:00,15.00,15.00,100.00,50.00,7.00,0.56
SBGR,2019-05-21 09:00,15.00,15.00,100.00,70.00,5.00,0.56
SBGR,2019-05-21 10:00,15.00,15.00,100.00,30.00,5.00,0.56
SBGR,2019-05-21 10:35,15.00,15.00,100.00,50.00,6.00,1.86
SBGR,2019-05-21 11:00,15.00,15.00,100.00,70.00,6.00,1.86
SBGR,2019-05-21 12:00,16.00,16.00,100.00,40.00,5.00,3.11
SBGR,2019-05-21 12:35,18.00,16.00,88.09,60.00,5.00,4.97
SBGR,2019-05-21 13:00,18.00,17.00,93.88,70.00,6.00,5.59
SBGR,2019-05-21 14:00,20.00,17.00,82.86,80.00,4.00,6.21
SBGR,2019-05-21 15:00,23.00,16.00,64.69,0.00,0.00,6.21
SBGR,2019-05-21 16:00,25.00,14.00,50.43,310.00,10.00,6.21
SBGR,2019-05-21 17:00,25.00,14.00,50.43,290.00,9.00,6.21
SBGR,2019-05-21 18:00,26.00,14.00,47.52,290.00,10.00,6.21
SBGR,2019-05-21 19:00,25.00,13.00,47.25,310.00,8.00,6.21
SBGR,2019-05-21 20:00,23.00,13.00,53.29,290.00,6.00,6.21
SBGR,2019-05-21 21:00,19.00,15.00,77.60,250.00,2.00,6.21
SBGR,2019-05-21 22:00,18.00,15.00,82.62,320.00,2.00,6.21
SBGR,2019-05-21 23:00,16.00,15.00,93.79,0.00,0.00,6.21
SBGR,2019-05-22 00:00,16.00,15.00,93.79,0.00,0.00,6.21
SBGR,2019-05-22 01:00,16.00,15.00,93.79,0.00,0.00,6.21
SBGR,2019-05-22 02:00,15.00,14.00,93.74,0.00,0.00,6.21
SBGR,2019-05-22 03:00,14.00,14.00,100.00,70.00,2.00,6.21
SBGR,2019-05-22 04:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-22 05:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-22 06:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-22 07:00,12.00,12.00,100.00,0.00,0.00,5.59
SBGR,2019-05-22 08:00,12.00,12.00,100.00,0.00,0.00,4.97
SBGR,2019-05-22 09:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-05-22 10:00,12.00,12.00,100.00,80.00,1.00,4.97
SBGR,2019-05-22 11:00,15.00,15.00,100.00,0.00,0.00,3.73
SBGR,2019-05-22 12:00,19.00,15.00,77.60,0.00,0.00,5.59
SBGR,2019-05-22 13:00,22.00,14.00,60.44,330.00,3.00,6.21
SBGR,2019-05-22 14:00,24.00,14.00,53.55,320.00,5.00,6.21
SBGR,2019-05-22 15:00,24.00,15.00,57.12,320.00,5.00,6.21
SBGR,2019-05-22 16:00,25.00,14.00,50.43,350.00,6.00,6.21
SBGR,2019-05-22 17:00,26.00,14.00,47.52,330.00,6.00,6.21
SBGR,2019-05-22 18:00,26.00,15.00,50.69,280.00,6.00,6.21
SBGR,2019-05-22 19:00,25.00,15.00,53.80,300.00,6.00,6.21
SBGR,2019-05-22 20:00,24.00,15.00,57.12,320.00,6.00,6.21
SBGR,2019-05-22 21:00,22.00,15.00,64.48,320.00,4.00,6.21
SBGR,2019-05-22 22:00,18.00,16.00,88.09,270.00,1.00,6.21
SBGR,2019-05-22 23:00,17.00,15.00,88.00,0.00,0.00,6.21
SBGR,2019-05-23 00:00,16.00,15.00,93.79,0.00,0.00,6.21
SBGR,2019-05-23 01:00,15.00,15.00,100.00,0.00,0.00,6.21
SBGR,2019-05-23 02:00,15.00,15.00,100.00,80.00,1.00,6.21
SBGR,2019-05-23 03:00,16.00,14.00,87.92,80.00,3.00,6.21
SBGR,2019-05-23 04:00,14.00,14.00,100.00,0.00,0.00,6.21
SBGR,2019-05-23 05:00,15.00,14.00,93.74,80.00,2.00,6.21
SBGR,2019-05-23 06:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-23 07:00,14.00,14.00,100.00,60.00,5.00,6.21
SBGR,2019-05-23 08:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-23 09:00,13.00,13.00,100.00,150.00,1.00,6.21
SBGR,2019-05-23 10:00,13.00,13.00,100.00,60.00,4.00,5.59
SBGR,2019-05-23 11:00,16.00,15.00,93.79,70.00,3.00,5.59
SBGR,2019-05-23 12:00,18.00,15.00,82.62,60.00,4.00,4.97
SBGR,2019-05-23 13:00,21.00,14.00,64.26,0.00,0.00,5.59
SBGR,2019-05-23 14:00,25.00,15.00,53.80,350.00,3.00,6.21
SBGR,2019-05-23 15:00,26.00,14.00,47.52,290.00,7.00,6.21
SBGR,2019-05-23 16:00,26.00,13.00,44.52,260.00,9.00,6.21
SBGR,2019-05-23 17:00,27.00,14.00,44.80,270.00,5.00,6.21
SBGR,2019-05-23 18:00,26.00,13.00,44.52,310.00,6.00,6.21
SBGR,2019-05-23 19:00,26.00,12.00,41.69,280.00,5.00,6.21
SBGR,2019-05-23 20:00,22.00,17.00,73.27,230.00,1.00,6.21
SBGR,2019-05-23 21:00,20.00,16.00,77.75,0.00,0.00,6.21
SBGR,2019-05-23 22:00,19.00,16.00,82.74,160.00,1.00,6.21
SBGR,2019-05-23 23:00,20.00,15.00,72.92,0.00,0.00,4.97
SBGR,2019-05-24 00:00,20.00,17.00,82.86,80.00,3.00,6.21
SBGR,2019-05-24 01:00,19.00,17.00,88.18,160.00,2.00,4.97
SBGR,2019-05-24 01:25,18.00,17.00,93.88,110.00,3.00,4.97
SBGR,2019-05-24 02:00,18.00,17.00,93.88,120.00,2.00,4.97
SBGR,2019-05-24 02:30,18.00,17.00,93.88,110.00,2.00,4.97
SBGR,2019-05-24 03:00,17.00,17.00,100.00,0.00,0.00,4.35
SBGR,2019-05-24 04:00,17.00,17.00,100.00,110.00,2.00,4.97
SBGR,2019-05-24 05:00,17.00,17.00,100.00,60.00,3.00,4.35
SBGR,2019-05-24 06:00,16.00,16.00,100.00,70.00,5.00,2.80
SBGR,2019-05-24 07:00,16.00,16.00,100.00,70.00,6.00,3.11
SBGR,2019-05-24 08:00,16.00,16.00,100.00,70.00,7.00,4.35
SBGR,2019-05-24 09:00,16.00,16.00,100.00,80.00,7.00,5.59
SBGR,2019-05-24 10:00,17.00,17.00,100.00,70.00,4.00,4.97
SBGR,2019-05-24 11:00,17.00,17.00,100.00,210.00,2.00,4.97
SBGR,2019-05-24 12:00,18.00,17.00,93.88,0.00,0.00,2.49
SBGR,2019-05-24 13:00,18.00,17.00,93.88,0.00,0.00,2.49
SBGR,2019-05-24 14:00,19.00,18.00,93.92,50.00,9.00,3.11
SBGR,2019-05-24 15:00,19.00,17.00,88.18,10.00,7.00,4.97
SBGR,2019-05-24 16:00,22.00,17.00,73.27,350.00,6.00,6.21
SBGR,2019-05-24 17:00,23.00,16.00,64.69,350.00,6.00,6.21
SBGR,2019-05-24 18:00,22.00,16.00,68.75,330.00,11.00,6.21
SBGR,2019-05-24 19:00,22.00,17.00,73.27,310.00,9.00,5.59
SBGR,2019-05-24 20:00,20.00,18.00,88.26,300.00,6.00,6.21
SBGR,2019-05-24 21:00,20.00,18.00,88.26,290.00,8.00,6.21
SBGR,2019-05-24 22:00,19.00,17.00,88.18,290.00,12.00,6.21
SBGR,2019-05-24 23:00,19.00,16.00,82.74,280.00,11.00,6.21
SBGR,2019-05-25 00:00,18.00,15.00,82.62,280.00,14.00,6.21
SBGR,2019-05-25 01:00,17.00,13.00,77.29,280.00,11.00,6.21
SBGR,2019-05-25 02:00,15.00,13.00,87.83,250.00,7.00,6.21
SBGR,2019-05-25 03:00,14.00,11.00,82.12,260.00,8.00,6.21
SBGR,2019-05-25 04:00,14.00,10.00,76.82,290.00,10.00,6.21
SBGR,2019-05-25 05:00,14.00,10.00,76.82,300.00,12.00,6.21
SBGR,2019-05-25 06:00,14.00,11.00,82.12,280.00,8.00,6.21
SBGR,2019-05-25 07:00,13.00,10.00,81.99,290.00,12.00,6.21
SBGR,2019-05-25 08:00,13.00,9.00,76.66,280.00,9.00,6.21
SBGR,2019-05-25 09:00,12.00,9.00,81.87,280.00,8.00,6.21
SBGR,2019-05-25 10:00,11.00,9.00,87.47,270.00,3.00,6.21
SBGR,2019-05-25 11:00,13.00,9.00,76.66,290.00,10.00,6.21
SBGR,2019-05-25 12:00,14.00,9.00,71.83,310.00,11.00,6.21
SBGR,2019-05-25 13:00,15.00,10.00,72.01,280.00,11.00,6.21
SBGR,2019-05-25 14:00,17.00,10.00,63.38,290.00,10.00,6.21
SBGR,2019-05-25 15:00,19.00,11.00,59.74,290.00,9.00,6.21
SBGR,2019-05-25 16:00,19.00,11.00,59.74,250.00,8.00,6.21
SBGR,2019-05-25 17:00,18.00,11.00,63.60,240.00,8.00,6.21
SBGR,2019-05-25 18:00,19.00,11.00,59.74,250.00,8.00,6.21
SBGR,2019-05-25 19:00,19.00,11.00,59.74,260.00,5.00,6.21
SBGR,2019-05-25 20:00,18.00,12.00,67.95,200.00,4.00,6.21
SBGR,2019-05-25 21:00,17.00,12.00,72.38,180.00,4.00,6.21
SBGR,2019-05-25 22:00,16.00,12.00,77.14,160.00,4.00,6.21
SBGR,2019-05-25 23:00,16.00,12.00,77.14,170.00,4.00,6.21
SBGR,2019-05-26 00:00,16.00,13.00,82.37,160.00,4.00,6.21
SBGR,2019-05-26 01:00,16.00,13.00,82.37,160.00,3.00,6.21
SBGR,2019-05-26 02:00,15.00,13.00,87.83,190.00,4.00,6.21
SBGR,2019-05-26 03:00,14.00,13.00,93.69,150.00,2.00,6.21
SBGR,2019-05-26 04:00,13.00,12.00,93.65,90.00,2.00,6.21
SBGR,2019-05-26 05:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-26 06:00,14.00,13.00,93.69,60.00,3.00,6.21
SBGR,2019-05-26 07:00,14.00,13.00,93.69,70.00,3.00,6.21
SBGR,2019-05-26 08:00,14.00,13.00,93.69,70.00,4.00,6.21
SBGR,2019-05-26 09:00,14.00,13.00,93.69,70.00,3.00,6.21
SBGR,2019-05-26 10:00,14.00,14.00,100.00,0.00,0.00,4.97
SBGR,2019-05-26 11:00,15.00,14.00,93.74,50.00,3.00,5.59
SBGR,2019-05-26 12:00,17.00,14.00,82.50,70.00,2.00,5.59
SBGR,2019-05-26 13:00,19.00,14.00,72.74,100.00,5.00,6.21
SBGR,2019-05-26 14:00,20.00,13.00,64.04,60.00,8.00,6.21
SBGR,2019-05-26 15:00,21.00,14.00,64.26,50.00,8.00,6.21
SBGR,2019-05-26 16:00,22.00,13.00,56.63,50.00,6.00,6.21
SBGR,2019-05-26 17:00,22.00,14.00,60.44,80.00,5.00,6.21
SBGR,2019-05-26 18:00,23.00,13.00,53.29,10.00,4.00,6.21
SBGR,2019-05-26 19:00,23.00,14.00,56.88,10.00,4.00,6.21
SBGR,2019-05-26 20:00,22.00,14.00,60.44,50.00,4.00,6.21
SBGR,2019-05-26 21:00,19.00,16.00,82.74,130.00,7.00,6.21
SBGR,2019-05-26 22:00,17.00,16.00,93.83,0.00,0.00,6.21
SBGR,2019-05-26 22:41,17.00,16.00,93.83,110.00,3.00,6.21
SBGR,2019-05-26 23:00,16.00,16.00,100.00,120.00,3.00,6.21
SBGR,2019-05-27 00:00,16.00,15.00,93.79,130.00,2.00,6.21
SBGR,2019-05-27 01:00,15.00,15.00,100.00,140.00,2.00,6.21
SBGR,2019-05-27 01:41,14.00,14.00,100.00,0.00,0.00,5.59
SBGR,2019-05-27 02:00,15.00,15.00,100.00,110.00,2.00,4.97
SBGR,2019-05-27 03:00,15.00,15.00,100.00,70.00,4.00,5.59
SBGR,2019-05-27 04:00,15.00,15.00,100.00,70.00,5.00,5.59
SBGR,2019-05-27 05:00,15.00,15.00,100.00,50.00,4.00,5.59
SBGR,2019-05-27 06:00,15.00,15.00,100.00,60.00,6.00,4.97
SBGR,2019-05-27 07:00,15.00,15.00,100.00,50.00,5.00,6.21
SBGR,2019-05-27 08:00,15.00,14.00,93.74,40.00,6.00,6.21
SBGR,2019-05-27 09:00,13.00,13.00,100.00,350.00,4.00,6.21
SBGR,2019-05-27 10:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-05-27 11:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-05-27 12:00,16.00,14.00,87.92,50.00,4.00,6.21
SBGR,2019-05-27 13:00,18.00,13.00,72.56,50.00,6.00,6.21
SBGR,2019-05-27 14:00,21.00,14.00,64.26,50.00,4.00,6.21
SBGR,2019-05-27 15:00,23.00,12.00,49.90,350.00,7.00,6.21
SBGR,2019-05-27 16:00,25.00,11.00,41.42,360.00,4.00,6.21
SBGR,2019-05-27 17:00,26.00,10.00,36.51,340.00,3.00,6.21
SBGR,2019-05-27 18:00,27.00,11.00,36.79,310.00,3.00,6.21
SBGR,2019-05-27 19:00,26.00,11.00,39.02,280.00,7.00,6.21
SBGR,2019-05-27 20:00,25.00,11.00,41.42,290.00,4.00,6.21
SBGR,2019-05-27 21:00,19.00,13.00,68.15,90.00,1.00,6.21
SBGR,2019-05-27 22:00,18.00,15.00,82.62,70.00,5.00,6.21
SBGR,2019-05-27 23:00,18.00,15.00,82.62,70.00,5.00,6.21
SBGR,2019-05-28 00:00,17.00,15.00,88.00,70.00,4.00,6.21
SBGR,2019-05-28 01:00,16.00,14.00,87.92,70.00,5.00,6.21
SBGR,2019-05-28 02:00,16.00,15.00,93.79,80.00,4.00,6.21
SBGR,2019-05-28 03:00,16.00,15.00,93.79,50.00,3.00,6.21
SBGR,2019-05-28 04:00,15.00,15.00,100.00,60.00,4.00,6.21
SBGR,2019-05-28 05:00,14.00,14.00,100.00,60.00,5.00,6.21
SBGR,2019-05-28 06:00,15.00,14.00,93.74,70.00,5.00,6.21
SBGR,2019-05-28 07:00,15.00,13.00,87.83,80.00,8.00,6.21
SBGR,2019-05-28 08:00,13.00,13.00,100.00,70.00,8.00,6.21
SBGR,2019-05-28 09:00,14.00,12.00,87.74,90.00,8.00,6.21
SBGR,2019-05-28 10:00,13.00,12.00,93.65,40.00,4.00,6.21
SBGR,2019-05-28 11:00,15.00,13.00,87.83,30.00,3.00,6.21
SBGR,2019-05-28 12:00,18.00,14.00,77.45,150.00,1.00,6.21
SBGR,2019-05-28 13:00,23.00,13.00,53.29,40.00,2.00,6.21
SBGR,2019-05-28 14:00,26.00,14.00,47.52,320.00,9.00,6.21
SBGR,2019-05-28 15:00,26.00,15.00,50.69,320.00,11.00,6.21
SBGR,2019-05-28 16:00,27.00,16.00,50.95,310.00,9.00,6.21
SBGR,2019-05-28 17:00,28.00,16.00,48.05,310.00,11.00,6.21
SBGR,2019-05-28 18:00,28.00,16.00,48.05,290.00,8.00,6.21
SBGR,2019-05-28 19:00,27.00,17.00,54.30,300.00,6.00,6.21
SBGR,2019-05-28 20:00,26.00,16.00,54.05,320.00,3.00,6.21
SBGR,2019-05-28 21:00,21.00,16.00,73.09,130.00,2.00,6.21
SBGR,2019-05-28 22:00,20.00,15.00,72.92,100.00,3.00,6.21
SBGR,2019-05-28 23:00,18.00,16.00,88.09,0.00,0.00,6.21
SBGR,2019-05-29 00:00,17.00,16.00,93.83,0.00,0.00,6.21
SBGR,2019-05-29 01:00,17.00,15.00,88.00,80.00,1.00,6.21
SBGR,2019-05-29 02:00,19.00,16.00,82.74,200.00,3.00,6.21
SBGR,2019-05-29 03:00,19.00,16.00,82.74,60.00,2.00,6.21
SBGR,2019-05-29 04:00,19.00,17.00,88.18,240.00,6.00,3.73
SBGR,2019-05-29 04:05,17.00,17.00,100.00,220.00,3.00,2.49
SBGR,2019-05-29 04:35,17.00,17.00,100.00,30.00,2.00,3.73
SBGR,2019-05-29 05:00,17.00,17.00,100.00,30.00,7.00,4.97
SBGR,2019-05-29 06:00,17.00,17.00,100.00,140.00,2.00,4.97
SBGR,2019-05-29 07:00,17.00,17.00,100.00,140.00,3.00,6.21
SBGR,2019-05-29 07:38,17.00,17.00,100.00,20.00,3.00,3.11
SBGR,2019-05-29 08:00,17.00,17.00,100.00,60.00,2.00,2.49
SBGR,2019-05-29 08:37,17.00,17.00,100.00,50.00,10.00,4.35
SBGR,2019-05-29 09:00,17.00,17.00,100.00,60.00,7.00,4.97
SBGR,2019-05-29 10:00,17.00,17.00,100.00,40.00,7.00,6.21
SBGR,2019-05-29 11:00,18.00,18.00,100.00,90.00,3.00,6.21
SBGR,2019-05-29 12:00,20.00,18.00,88.26,110.00,2.00,5.59
SBGR,2019-05-29 13:00,20.00,18.00,88.26,170.00,2.00,5.59
SBGR,2019-05-29 14:00,23.00,18.00,73.44,280.00,2.00,6.21
SBGR,2019-05-29 15:00,25.00,18.00,65.12,290.00,4.00,6.21
SBGR,2019-05-29 16:00,25.00,18.00,65.12,270.00,8.00,6.21
SBGR,2019-05-29 17:00,26.00,18.00,61.36,290.00,6.00,6.21
SBGR,2019-05-29 18:00,27.00,19.00,61.58,290.00,6.00,6.21
SBGR,2019-05-29 19:00,27.00,19.00,61.58,300.00,6.00,4.97
SBGR,2019-05-29 19:25,23.00,20.00,83.21,170.00,6.00,2.80
SBGR,2019-05-29 20:00,21.00,19.00,88.34,160.00,7.00,2.49
SBGR,2019-05-29 20:20,20.00,19.00,93.97,140.00,5.00,2.17
SBGR,2019-05-29 21:00,20.00,19.00,93.97,140.00,4.00,3.11
SBGR,2019-05-29 22:00,19.00,19.00,100.00,150.00,5.00,4.35
SBGR,2019-05-29 23:00,19.00,19.00,100.00,160.00,4.00,5.59
SBGR,2019-05-30 00:00,19.00,19.00,100.00,160.00,3.00,6.21
SBGR,2019-05-30 01:00,19.00,19.00,100.00,110.00,4.00,6.21
SBGR,2019-05-30 02:00,19.00,19.00,100.00,90.00,4.00,5.59
SBGR,2019-05-30 03:00,19.00,19.00,100.00,90.00,4.00,5.59
SBGR,2019-05-30 03:18,19.00,19.00,100.00,70.00,4.00,5.59
SBGR,2019-05-30 04:00,19.00,19.00,100.00,70.00,5.00,4.97
SBGR,2019-05-30 04:27,19.00,19.00,100.00,60.00,4.00,4.97
SBGR,2019-05-30 05:00,19.00,19.00,100.00,70.00,4.00,5.59
SBGR,2019-05-30 05:15,19.00,19.00,100.00,60.00,5.00,4.97
SBGR,2019-05-30 06:00,19.00,19.00,100.00,60.00,5.00,5.59
SBGR,2019-05-30 07:00,19.00,19.00,100.00,60.00,5.00,5.59
SBGR,2019-05-30 08:00,19.00,19.00,100.00,40.00,6.00,3.73
SBGR,2019-05-30 08:18,19.00,19.00,100.00,50.00,7.00,2.49
SBGR,2019-05-30 09:00,19.00,19.00,100.00,50.00,7.00,1.55
SBGR,2019-05-30 09:40,19.00,19.00,100.00,50.00,9.00,2.80
SBGR,2019-05-30 10:00,19.00,19.00,100.00,50.00,9.00,2.80
SBGR,2019-05-30 11:00,19.00,19.00,100.00,60.00,9.00,3.73
SBGR,2019-05-30 12:00,20.00,19.00,93.97,60.00,9.00,4.35
SBGR,2019-05-30 12:20,21.00,19.00,88.34,50.00,8.00,4.97
SBGR,2019-05-30 13:00,22.00,19.00,83.09,70.00,7.00,4.97
SBGR,2019-05-30 14:00,24.00,20.00,78.34,80.00,6.00,5.59
SBGR,2019-05-30 15:00,27.00,19.00,61.58,350.00,9.00,6.21
SBGR,2019-05-30 16:00,26.00,19.00,65.33,310.00,6.00,6.21
SBGR,2019-05-30 17:00,27.00,19.00,61.58,310.00,5.00,6.21
SBGR,2019-05-30 18:00,28.00,18.00,54.55,300.00,12.00,6.21
SBGR,2019-05-30 18:30,23.00,20.00,83.21,150.00,7.00,3.11
SBGR,2019-05-30 19:00,21.00,19.00,88.34,150.00,8.00,3.11
SBGR,2019-05-30 20:00,21.00,18.00,82.98,130.00,3.00,5.59
SBGR,2019-05-30 21:00,21.00,18.00,82.98,80.00,4.00,6.21
SBGR,2019-05-30 22:00,21.00,18.00,82.98,110.00,2.00,6.21
SBGR,2019-05-30 23:00,20.00,18.00,88.26,10.00,2.00,6.21
