station,valid,tmpc,dwpc,relh,drct,sknt,vsby
SBGR,2019-06-22 12:00,16.00,14.00,87.92,60.00,11.00,5.59
SBGR,2019-06-22 13:00,17.00,14.00,82.50,50.00,9.00,6.21
SBGR,2019-06-22 14:00,19.00,15.00,77.60,50.00,9.00,6.21
SBGR,2019-06-22 15:00,20.00,15.00,72.92,60.00,6.00,6.21
SBGR,2019-06-22 16:00,22.00,16.00,68.75,100.00,4.00,6.21
SBGR,2019-06-22 17:00,23.00,15.00,60.67,20.00,4.00,6.21
SBGR,2019-06-22 18:00,24.00,15.00,57.12,0.00,0.00,6.21
SBGR,2019-06-22 19:00,23.00,15.00,60.67,90.00,6.00,6.21
SBGR,2019-06-22 20:00,22.00,16.00,68.75,50.00,7.00,6.21
SBGR,2019-06-22 21:00,19.00,16.00,82.74,70.00,6.00,6.21
SBGR,2019-06-22 22:00,18.00,15.00,82.62,80.00,5.00,6.21
SBGR,2019-06-22 23:00,17.00,15.00,88.00,110.00,3.00,6.21
SBGR,2019-06-23 00:00,16.00,15.00,93.79,0.00,0.00,6.21
SBGR,2019-06-23 01:00,16.00,16.00,100.00,0.00,0.00,6.21
SBGR,2019-06-23 02:00,15.00,15.00,100.00,0.00,0.00,4.35
SBGR,2019-06-23 03:00,14.00,14.00,100.00,0.00,0.00,4.35
SBGR,2019-06-23 03:25,14.00,14.00,100.00,0.00,0.00,2.49
SBGR,2019-06-23 04:00,15.00,15.00,100.00,70.00,3.00,1.86
SBGR,2019-06-23 05:00,14.00,14.00,100.00,80.00,2.00,1.24
SBGR,2019-06-23 06:00,13.00,13.00,100.00,0.00,0.00,1.86
SBGR,2019-06-23 07:00,13.00,13.00,100.00,0.00,0.00,2.80
SBGR,2019-06-23 08:00,12.00,12.00,100.00,70.00,4.00,0.56
SBGR,2019-06-23 09:00,13.00,13.00,100.00,40.00,4.00,0.43
SBGR,2019-06-23 10:00,12.00,12.00,100.00,60.00,5.00,0.31
SBGR,2019-06-23 11:00,13.00,13.00,100.00,60.00,5.00,0.25
SBGR,2019-06-23 12:00,13.00,13.00,100.00,40.00,5.00,0.56
SBGR,2019-06-23 12:38,14.00,14.00,100.00,80.00,4.00,1.55
SBGR,2019-06-23 13:00,15.00,15.00,100.00,60.00,7.00,4.97
SBGR,2019-06-23 14:00,19.00,15.00,77.60,70.00,7.00,6.21
SBGR,2019-06-23 15:00,22.00,15.00,64.48,80.00,4.00,6.21
SBGR,2019-06-23 16:00,24.00,14.00,53.55,340.00,7.00,6.21
SBGR,2019-06-23 17:00,25.00,13.00,47.25,330.00,9.00,6.21
SBGR,2019-06-23 18:00,25.00,13.00,47.25,330.00,8.00,6.21
SBGR,2019-06-23 19:00,24.00,13.00,50.17,330.00,8.00,6.21
SBGR,2019-06-23 20:00,23.00,13.00,53.29,300.00,6.00,6.21
SBGR,2019-06-23 21:00,21.00,13.00,60.21,0.00,0.00,6.21
SBGR,2019-06-23 22:00,17.00,13.00,77.29,0.00,0.00,6.21
SBGR,2019-06-23 23:00,16.00,14.00,87.92,0.00,0.00,6.21
SBGR,2019-06-24 00:00,16.00,14.00,87.92,80.00,3.00,6.21
SBGR,2019-06-24 01:00,14.00,13.00,93.69,0.00,0.00,6.21
SBGR,2019-06-24 02:00,15.00,13.00,87.83,50.00,4.00,6.21
SBGR,2019-06-24 03:00,15.00,12.00,82.25,50.00,5.00,6.21
SBGR,2019-06-24 04:00,15.00,12.00,82.25,40.00,4.00,6.21
SBGR,2019-06-24 05:00,14.00,12.00,87.74,60.00,3.00,6.21
SBGR,2019-06-24 06:00,14.00,12.00,87.74,50.00,3.00,6.21
SBGR,2019-06-24 07:00,12.00,12.00,100.00,150.00,1.00,6.21
SBGR,2019-06-24 08:00,11.00,11.00,100.00,0.00,0.00,6.21
SBGR,2019-06-24 09:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-06-24 10:00,11.00,11.00,100.00,0.00,0.00,6.21
SBGR,2019-06-24 11:00,15.00,13.00,87.83,0.00,0.00,6.21
SBGR,2019-06-24 12:00,18.00,13.00,72.56,0.00,0.00,6.21
SBGR,2019-06-24 13:00,21.00,14.00,64.26,0.00,0.00,6.21
SBGR,2019-06-24 14:00,23.00,13.00,53.29,300.00,10.00,6.21
SBGR,2019-06-24 15:00,24.00,13.00,50.17,290.00,12.00,6.21
SBGR,2019-06-24 16:00,25.00,13.00,47.25,320.00,11.00,6.21
SBGR,2019-06-24 17:00,25.00,13.00,47.25,320.00,11.00,6.21
SBGR,2019-06-24 18:00,25.00,12.00,44.25,290.00,10.00,6.21
SBGR,2019-06-24 19:00,25.00,13.00,47.25,330.00,9.00,6.21
SBGR,2019-06-24 20:00,23.00,12.00,49.90,300.00,6.00,6.21
SBGR,2019-06-24 21:00,20.00,11.00,56.13,310.00,3.00,6.21
SBGR,2019-06-24 22:00,20.00,12.00,59.97,20.00,5.00,6.21
SBGR,2019-06-24 23:00,17.00,13.00,77.29,50.00,5.00,6.21
SBGR,2019-06-25 00:00,17.00,12.00,72.38,90.00,3.00,6.21
SBGR,2019-06-25 01:00,16.00,13.00,82.37,0.00,0.00,6.21
SBGR,2019-06-25 02:00,15.00,12.00,82.25,50.00,6.00,6.21
SBGR,2019-06-25 03:00,16.00,12.00,77.14,40.00,5.00,6.21
SBGR,2019-06-25 04:00,16.00,12.00,77.14,50.00,4.00,6.21
SBGR,2019-06-25 05:00,15.00,12.00,82.25,70.00,4.00,6.21
SBGR,2019-06-25 06:00,15.00,12.00,82.25,40.00,7.00,6.21
SBGR,2019-06-25 07:00,15.00,12.00,82.25,20.00,4.00,6.21
SBGR,2019-06-25 08:00,15.00,12.00,82.25,70.00,3.00,6.21
SBGR,2019-06-25 09:00,13.00,12.00,93.65,0.00,0.00,6.21
SBGR,2019-06-25 10:00,17.00,13.00,77.29,30.00,4.00,6.21
SBGR,2019-06-25 11:00,19.00,14.00,72.74,20.00,5.00,6.21
SBGR,2019-06-25 12:00,22.00,14.00,60.44,20.00,6.00,6.21
SBGR,2019-06-25 13:00,24.00,14.00,53.55,330.00,10.00,6.21
SBGR,2019-06-25 14:00,25.00,14.00,50.43,320.00,10.00,6.21
SBGR,2019-06-25 15:00,26.00,14.00,47.52,320.00,12.00,6.21
SBGR,2019-06-25 16:00,27.00,13.00,41.97,310.00,15.00,6.21
SBGR,2019-06-25 17:00,27.00,13.00,41.97,310.00,16.00,6.21
SBGR,2019-06-25 18:00,27.00,13.00,41.97,310.00,14.00,6.21
SBGR,2019-06-25 19:00,26.00,13.00,44.52,310.00,12.00,6.21
SBGR,2019-06-25 20:00,25.00,13.00,47.25,320.00,8.00,6.21
SBGR,2019-06-25 21:00,23.00,13.00,53.29,310.00,4.00,6.21
SBGR,2019-06-25 22:00,23.00,13.00,53.29,10.00,5.00,6.21
SBGR,2019-06-25 23:00,18.00,14.00,77.45,100.00,1.00,6.21
SBGR,2019-06-26 00:00,18.00,13.00,72.56,60.00,3.00,6.21
SBGR,2019-06-26 01:00,17.00,14.00,82.50,0.00,0.00,6.21
SBGR,2019-06-26 02:00,17.00,14.00,82.50,90.00,1.00,6.21
SBGR,2019-06-26 03:00,16.00,14.00,87.92,80.00,3.00,6.21
SBGR,2019-06-26 04:00,15.00,13.00,87.83,60.00,4.00,6.21
SBGR,2019-06-26 05:00,16.00,13.00,82.37,80.00,3.00,6.21
SBGR,2019-06-26 06:00,16.00,13.00,82.37,70.00,3.00,6.21
SBGR,2019-06-26 07:00,15.00,13.00,87.83,100.00,1.00,6.21
SBGR,2019-06-26 08:00,17.00,13.00,77.29,70.00,4.00,6.21
SBGR,2019-06-26 09:00,14.00,13.00,93.69,0.00,0.00,6.21
SBGR,2019-06-26 10:00,17.00,14.00,82.50,80.00,4.00,6.21
SBGR,2019-06-26 11:00,18.00,15.00,82.62,0.00,0.00,6.21
SBGR,2019-06-26 12:00,22.00,15.00,64.48,90.00,5.00,6.21
SBGR,2019-06-26 13:00,25.00,16.00,57.36,320.00,5.00,6.21
SBGR,2019-06-26 14:00,26.00,16.00,54.05,320.00,9.00,6.21
SBGR,2019-06-26 15:00,28.00,15.00,45.07,310.00,12.00,6.21
SBGR,2019-06-26 16:00,28.00,14.00,42.25,290.00,17.00,6.21
SBGR,2019-06-26 17:00,27.00,14.00,44.80,290.00,13.00,6.21
SBGR,2019-06-26 18:00,27.00,14.00,44.80,310.00,9.00,6.21
SBGR,2019-06-26 19:00,26.00,13.00,44.52,310.00,7.00,6.21
SBGR,2019-06-26 20:00,26.00,13.00,44.52,310.00,5.00,6.21
SBGR,2019-06-26 21:00,21.00,18.00,82.98,150.00,8.00,6.21
SBGR,2019-06-26 21:35,20.00,18.00,88.26,190.00,2.00,6.21
SBGR,2019-06-26 22:00,20.00,18.00,88.26,160.00,3.00,5.59
SBGR,2019-06-26 23:00,20.00,18.00,88.26,150.00,3.00,6.21
SBGR,2019-06-27 00:00,19.00,18.00,93.92,130.00,3.00,6.21
SBGR,2019-06-27 01:00,19.00,18.00,93.92,120.00,3.00,6.21
SBGR,2019-06-27 02:00,19.00,17.00,88.18,110.00,3.00,6.21
SBGR,2019-06-27 03:00,18.00,17.00,93.88,0.00,0.00,6.21
SBGR,2019-06-27 04:00,19.00,17.00,88.18,80.00,3.00,5.59
SBGR,2019-06-27 05:00,18.00,17.00,93.88,50.00,6.00,4.35
SBGR,2019-06-27 06:00,18.00,18.00,100.00,0.00,0.00,4.35
SBGR,2019-06-27 07:00,18.00,17.00,93.88,0.00,0.00,4.35
SBGR,2019-06-27 08:00,17.00,16.00,93.83,0.00,0.00,4.97
SBGR,2019-06-27 09:00,16.00,16.00,100.00,0.00,0.00,4.35
SBGR,2019-06-27 10:00,16.00,16.00,100.00,0.00,0.00,3.73
SBGR,2019-06-27 11:00,18.00,17.00,93.88,0.00,0.00,3.73
SBGR,2019-06-27 12:00,19.00,18.00,93.92,100.00,3.00,3.73
SBGR,2019-06-27 13:00,21.00,18.00,82.98,30.00,3.00,4.35
SBGR,2019-06-27 14:00,22.00,16.00,68.75,220.00,3.00,5.59
SBGR,2019-06-27 15:00,23.00,15.00,60.67,270.00,5.00,6.21
SBGR,2019-06-27 16:00,24.00,16.00,60.90,260.00,3.00,6.21
SBGR,2019-06-27 17:00,25.00,16.00,57.36,330.00,6.00,6.21
SBGR,2019-06-27 18:00,26.00,16.00,54.05,290.00,6.00,6.21
SBGR,2019-06-27 19:00,25.00,16.00,57.36,270.00,7.00,6.21
SBGR,2019-06-27 20:00,24.00,16.00,60.90,270.00,5.00,6.21
SBGR,2019-06-27 21:00,20.00,18.00,88.26,160.00,7.00,6.21
SBGR,2019-06-27 21:15,19.00,17.00,88.18,160.00,6.00,6.21
SBGR,2019-06-27 22:00,19.00,18.00,93.92,160.00,3.00,6.21
SBGR,2019-06-27 23:00,18.00,17.00,93.88,170.00,3.00,6.21
SBGR,2019-06-28 00:00,18.00,17.00,93.88,170.00,3.00,6.21
SBGR,2019-06-28 01:00,19.00,18.00,93.92,150.00,2.00,6.21
SBGR,2019-06-28 02:00,18.00,18.00,100.00,130.00,3.00,6.21
SBGR,2019-06-28 03:00,19.00,18.00,93.92,100.00,3.00,6.21
SBGR,2019-06-28 04:00,19.00,17.00,88.18,70.00,7.00,6.21
SBGR,2019-06-28 05:00,18.00,17.00,93.88,50.00,7.00,6.21
SBGR,2019-06-28 06:00,19.00,18.00,93.92,50.00,8.00,6.21
SBGR,2019-06-28 07:00,18.00,18.00,100.00,60.00,8.00,6.21
SBGR,2019-06-28 08:00,18.00,18.00,100.00,50.00,7.00,6.21
SBGR,2019-06-28 09:00,18.00,18.00,100.00,60.00,8.00,6.21
SBGR,2019-06-28 10:00,18.00,18.00,100.00,70.00,8.00,4.97
SBGR,2019-06-28 11:00,19.00,18.00,93.92,70.00,8.00,4.35
SBGR,2019-06-28 12:00,19.00,18.00,93.92,50.00,11.00,5.59
SBGR,2019-06-28 13:00,21.00,17.00,77.90,50.00,15.00,6.21
SBGR,2019-06-28 14:00,21.00,17.00,77.90,70.00,10.00,6.21
SBGR,2019-06-28 15:00,23.00,18.00,73.44,70.00,6.00,6.21
SBGR,2019-06-28 16:00,24.00,18.00,69.14,60.00,5.00,6.21
SBGR,2019-06-28 17:00,26.00,18.00,61.36,60.00,4.00,6.21
SBGR,2019-06-28 18:00,26.00,18.00,61.36,130.00,2.00,6.21
SBGR,2019-06-28 19:00,26.00,18.00,61.36,50.00,4.00,6.21
SBGR,2019-06-28 20:00,25.00,19.00,69.33,60.00,9.00,6.21
SBGR,2019-06-28 21:00,22.00,18.00,78.04,70.00,7.00,6.21
SBGR,2019-06-28 22:00,21.00,18.00,82.98,70.00,5.00,6.21
SBGR,2019-06-28 23:00,21.00,18.00,82.98,80.00,2.00,6.21
SBGR,2019-06-29 00:00,20.00,18.00,88.26,70.00,4.00,5.59
SBGR,2019-06-29 01:00,19.00,18.00,93.92,80.00,5.00,6.21
SBGR,2019-06-29 02:00,19.00,18.00,93.92,70.00,6.00,4.97
SBGR,2019-06-29 03:00,20.00,18.00,88.26,80.00,5.00,4.97
SBGR,2019-06-29 04:00,18.00,18.00,100.00,40.00,4.00,4.97
SBGR,2019-06-29 05:00,17.00,17.00,100.00,50.00,5.00,4.97
SBGR,2019-06-29 06:00,18.00,18.00,100.00,80.00,4.00,4.97
SBGR,2019-06-29 07:00,16.00,16.00,100.00,0.00,0.00,6.21
SBGR,2019-06-29 08:00,15.00,15.00,100.00,80.00,2.00,4.97
SBGR,2019-06-29 09:00,16.00,16.00,100.00,90.00,2.00,4.97
SBGR,2019-06-29 10:00,15.00,15.00,100.00,50.00,4.00,1.86
SBGR,2019-06-29 11:00,16.00,16.00,100.00,60.00,4.00,3.11
SBGR,2019-06-29 12:00,18.00,17.00,93.88,70.00,5.00,4.35
SBGR,2019-06-29 13:00,21.00,16.00,73.09,80.00,3.00,6.21
SBGR,2019-06-29 14:00,24.00,15.00,57.12,350.00,5.00,6.21
SBGR,2019-06-29 15:00,26.00,15.00,50.69,360.00,4.00,6.21
SBGR,2019-06-29 16:00,27.00,15.00,47.79,320.00,6.00,6.21
SBGR,2019-06-29 17:00,27.00,15.00,47.79,360.00,5.00,6.21
SBGR,2019-06-29 18:00,27.00,14.00,44.80,340.00,5.00,6.21
SBGR,2019-06-29 19:00,27.00,14.00,44.80,340.00,5.00,6.21
SBGR,2019-06-29 20:00,26.00,14.00,47.52,340.00,3.00,6.21
SBGR,2019-06-29 21:00,21.00,16.00,73.09,0.00,0.00,6.21
SBGR,2019-06-29 22:00,19.00,16.00,82.74,0.00,0.00,6.21
SBGR,2019-06-29 23:00,19.00,16.00,82.74,60.00,3.00,6.21
