station,valid,tmpc,dwpc,relh,drct,sknt,vsby
SBGR,2019-07-17 17:00,17.00,9.00,59.26,130.00,8.00,6.21
SBGR,2019-07-17 18:00,17.00,10.00,63.38,120.00,9.00,6.21
SBGR,2019-07-17 19:00,16.00,11.00,72.20,120.00,9.00,6.21
SBGR,2019-07-17 20:00,15.00,10.00,72.01,130.00,8.00,6.21
SBGR,2019-07-17 21:00,14.00,11.00,82.12,140.00,6.00,6.21
SBGR,2019-07-17 22:00,13.00,11.00,87.65,130.00,8.00,6.21
SBGR,2019-07-17 23:00,12.00,11.00,93.60,100.00,4.00,6.21
SBGR,2019-07-18 00:00,12.00,11.00,93.60,110.00,5.00,6.21
SBGR,2019-07-18 01:00,12.00,11.00,93.60,110.00,3.00,6.21
SBGR,2019-07-18 02:00,10.00,10.00,100.00,0.00,0.00,6.21
SBGR,2019-07-18 03:00,9.00,9.00,100.00,0.00,0.00,6.21
SBGR,2019-07-18 04:00,9.00,9.00,100.00,0.00,0.00,6.21
SBGR,2019-07-18 05:00,9.00,10.00,100.00,90.00,2.00,5.59
SBGR,2019-07-18 06:00,9.00,9.00,100.00,80.00,2.00,5.59
SBGR,2019-07-18 07:00,8.00,8.00,100.00,100.00,1.00,5.59
SBGR,2019-07-18 08:00,10.00,10.00,100.00,60.00,3.00,5.59
SBGR,2019-07-18 09:00,11.00,11.00,100.00,60.00,9.00,6.21
SBGR,2019-07-18 10:00,11.00,11.00,100.00,70.00,6.00,6.21
SBGR,2019-07-18 11:00,11.00,10.00,93.55,70.00,10.00,6.21
SBGR,2019-07-18 12:00,12.00,11.00,93.60,70.00,9.00,6.21
SBGR,2019-07-18 12:25,13.00,11.00,87.65,60.00,10.00,6.21
SBGR,2019-07-18 13:00,15.00,10.00,72.01,50.00,10.00,6.21
SBGR,2019-07-18 14:00,17.00,11.00,67.75,40.00,9.00,6.21
SBGR,2019-07-18 15:00,18.00,10.00,59.50,70.00,10.00,6.21
SBGR,2019-07-18 16:00,19.00,10.00,55.88,70.00,12.00,6.21
SBGR,2019-07-18 17:00,20.00,10.00,52.51,70.00,11.00,6.21
SBGR,2019-07-18 18:00,20.00,10.00,52.51,60.00,9.00,6.21
SBGR,2019-07-18 19:00,20.00,11.00,56.13,90.00,7.00,6.21
SBGR,2019-07-18 20:00,18.00,13.00,72.56,120.00,6.00,6.21
SBGR,2019-07-18 21:00,16.00,13.00,82.37,120.00,7.00,6.21
SBGR,2019-07-18 22:00,15.00,13.00,87.83,130.00,6.00,6.21
SBGR,2019-07-18 23:00,14.00,13.00,93.69,110.00,3.00,6.21
SBGR,2019-07-19 00:00,13.00,13.00,100.00,100.00,3.00,6.21
SBGR,2019-07-19 01:00,12.00,12.00,100.00,80.00,2.00,6.21
SBGR,2019-07-19 02:00,11.00,11.00,100.00,60.00,6.00,6.21
SBGR,2019-07-19 03:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-07-19 04:00,11.00,11.00,100.00,70.00,3.00,5.59
SBGR,2019-07-19 05:00,9.00,9.00,100.00,0.00,0.00,6.21
SBGR,2019-07-19 06:00,10.00,10.00,100.00,110.00,1.00,6.21
SBGR,2019-07-19 07:00,11.00,11.00,100.00,90.00,2.00,6.21
SBGR,2019-07-19 08:00,11.00,11.00,100.00,60.00,2.00,6.21
SBGR,2019-07-19 09:00,11.00,11.00,100.00,70.00,6.00,6.21
SBGR,2019-07-19 09:40,11.00,11.00,100.00,60.00,10.00,6.21
SBGR,2019-07-19 10:00,11.00,11.00,100.00,60.00,11.00,6.21
SBGR,2019-07-19 11:00,11.00,11.00,100.00,60.00,12.00,4.35
SBGR,2019-07-19 12:00,12.00,11.00,93.60,60.00,11.00,4.35
SBGR,2019-07-19 13:00,14.00,11.00,82.12,70.00,11.00,6.21
SBGR,2019-07-19 14:00,15.00,11.00,76.98,70.00,9.00,6.21
SBGR,2019-07-19 15:00,18.00,11.00,63.60,50.00,5.00,6.21
SBGR,2019-07-19 16:00,20.00,12.00,59.97,0.00,0.00,6.21
SBGR,2019-07-19 17:00,22.00,12.00,53.03,50.00,2.00,6.21
SBGR,2019-07-19 18:00,22.00,12.00,53.03,30.00,3.00,6.21
SBGR,2019-07-19 19:00,22.00,12.00,53.03,50.00,3.00,6.21
SBGR,2019-07-19 20:00,20.00,13.00,64.04,70.00,6.00,6.21
SBGR,2019-07-19 21:00,17.00,12.00,72.38,60.00,6.00,6.21
SBGR,2019-07-19 22:00,16.00,12.00,77.14,70.00,3.00,6.21
SBGR,2019-07-19 23:00,14.00,12.00,87.74,30.00,2.00,6.21
SBGR,2019-07-20 00:00,13.00,12.00,93.65,0.00,0.00,6.21
SBGR,2019-07-20 01:00,12.00,12.00,100.00,0.00,0.00,5.59
SBGR,2019-07-20 02:00,12.00,12.00,100.00,90.00,1.00,4.97
SBGR,2019-07-20 03:00,12.00,12.00,100.00,70.00,3.00,4.35
SBGR,2019-07-20 04:00,12.00,12.00,100.00,70.00,5.00,6.21
SBGR,2019-07-20 05:00,13.00,12.00,93.65,80.00,7.00,6.21
SBGR,2019-07-20 06:00,12.00,12.00,100.00,80.00,7.00,6.21
SBGR,2019-07-20 07:00,12.00,12.00,100.00,70.00,9.00,6.21
SBGR,2019-07-20 08:00,12.00,12.00,100.00,60.00,9.00,6.21
SBGR,2019-07-20 09:00,12.00,12.00,100.00,70.00,6.00,6.21
SBGR,2019-07-20 09:42,11.00,11.00,100.00,70.00,7.00,6.21
SBGR,2019-07-20 10:00,12.00,12.00,100.00,60.00,7.00,6.21
SBGR,2019-07-20 11:00,12.00,12.00,100.00,50.00,10.00,6.21
SBGR,2019-07-20 12:00,13.00,12.00,93.65,60.00,9.00,6.21
SBGR,2019-07-20 12:35,14.00,12.00,87.74,50.00,8.00,6.21
SBGR,2019-07-20 13:00,15.00,13.00,87.83,50.00,7.00,6.21
SBGR,2019-07-20 14:00,18.00,12.00,67.95,50.00,6.00,6.21
SBGR,2019-07-20 15:00,20.00,11.00,56.13,80.00,3.00,6.21
SBGR,2019-07-20 16:00,21.00,10.00,49.37,60.00,7.00,6.21
SBGR,2019-07-20 17:00,22.00,10.00,46.43,60.00,9.00,6.21
SBGR,2019-07-20 18:00,22.00,11.00,49.64,30.00,7.00,6.21
SBGR,2019-07-20 19:00,22.00,11.00,49.64,30.00,7.00,6.21
SBGR,2019-07-20 20:00,21.00,10.00,49.37,80.00,6.00,6.21
SBGR,2019-07-20 21:00,19.00,11.00,59.74,100.00,2.00,6.21
SBGR,2019-07-20 22:00,14.00,12.00,87.74,0.00,0.00,6.21
SBGR,2019-07-20 23:00,13.00,12.00,93.65,0.00,0.00,5.59
SBGR,2019-07-21 00:00,13.00,12.00,93.65,0.00,0.00,5.59
SBGR,2019-07-21 01:00,13.00,12.00,93.65,0.00,0.00,5.59
SBGR,2019-07-21 02:00,11.00,11.00,100.00,0.00,0.00,4.35
SBGR,2019-07-21 03:00,12.00,11.00,93.60,80.00,2.00,4.35
SBGR,2019-07-21 04:00,11.00,11.00,100.00,0.00,0.00,3.11
SBGR,2019-07-21 05:00,10.00,10.00,100.00,60.00,2.00,3.11
SBGR,2019-07-21 06:00,12.00,11.00,93.60,80.00,4.00,4.35
SBGR,2019-07-21 07:00,11.00,11.00,100.00,60.00,6.00,6.21
SBGR,2019-07-21 08:00,11.00,11.00,100.00,110.00,3.00,6.21
SBGR,2019-07-21 09:00,10.00,10.00,100.00,50.00,3.00,6.21
SBGR,2019-07-21 10:00,10.00,10.00,100.00,80.00,3.00,6.21
SBGR,2019-07-21 11:00,11.00,11.00,100.00,70.00,4.00,4.97
SBGR,2019-07-21 12:00,13.00,12.00,93.65,60.00,8.00,6.21
SBGR,2019-07-21 13:00,15.00,11.00,76.98,60.00,10.00,6.21
SBGR,2019-07-21 14:00,18.00,12.00,67.95,70.00,10.00,6.21
SBGR,2019-07-21 15:00,20.00,12.00,59.97,60.00,9.00,6.21
SBGR,2019-07-21 16:00,22.00,13.00,56.63,60.00,7.00,6.21
SBGR,2019-07-21 17:00,22.00,13.00,56.63,70.00,8.00,6.21
SBGR,2019-07-21 18:00,22.00,12.00,53.03,70.00,6.00,6.21
SBGR,2019-07-21 19:00,23.00,13.00,53.29,60.00,8.00,6.21
SBGR,2019-07-21 20:00,22.00,13.00,56.63,50.00,8.00,6.21
SBGR,2019-07-21 21:00,18.00,13.00,72.56,60.00,5.00,6.21
SBGR,2019-07-21 22:00,17.00,13.00,77.29,80.00,3.00,6.21
SBGR,2019-07-21 23:00,16.00,13.00,82.37,70.00,5.00,6.21
SBGR,2019-07-22 00:00,15.00,13.00,87.83,70.00,4.00,6.21
SBGR,2019-07-22 01:00,15.00,13.00,87.83,90.00,2.00,6.21
SBGR,2019-07-22 02:00,14.00,12.00,87.74,80.00,2.00,6.21
SBGR,2019-07-22 03:00,13.00,12.00,93.65,70.00,6.00,6.21
SBGR,2019-07-22 04:00,14.00,12.00,87.74,80.00,4.00,6.21
SBGR,2019-07-22 05:00,14.00,13.00,93.69,70.00,7.00,6.21
SBGR,2019-07-22 06:00,13.00,12.00,93.65,60.00,5.00,6.21
SBGR,2019-07-22 07:00,13.00,12.00,93.65,60.00,2.00,6.21
SBGR,2019-07-22 08:00,12.00,12.00,100.00,150.00,2.00,6.21
SBGR,2019-07-22 09:00,11.00,11.00,100.00,140.00,2.00,6.21
SBGR,2019-07-22 10:00,14.00,12.00,87.74,90.00,5.00,6.21
SBGR,2019-07-22 11:00,15.00,12.00,82.25,80.00,6.00,6.21
SBGR,2019-07-22 12:00,17.00,12.00,72.38,70.00,8.00,6.21
SBGR,2019-07-22 13:00,19.00,12.00,63.82,60.00,10.00,6.21
SBGR,2019-07-22 14:00,21.00,13.00,60.21,60.00,9.00,6.21
SBGR,2019-07-22 15:00,23.00,14.00,56.88,50.00,7.00,6.21
SBGR,2019-07-22 16:00,25.00,15.00,53.80,50.00,7.00,6.21
SBGR,2019-07-22 17:00,26.00,13.00,44.52,310.00,8.00,6.21
SBGR,2019-07-22 18:00,26.00,13.00,44.52,350.00,9.00,6.21
SBGR,2019-07-22 19:00,25.00,13.00,47.25,300.00,6.00,6.21
SBGR,2019-07-22 20:00,22.00,14.00,60.44,290.00,2.00,6.21
SBGR,2019-07-22 21:00,20.00,15.00,72.92,280.00,3.00,6.21
SBGR,2019-07-22 22:00,18.00,15.00,82.62,80.00,2.00,6.21
SBGR,2019-07-22 23:00,17.00,15.00,88.00,0.00,0.00,6.21
SBGR,2019-07-23 00:00,17.00,14.00,82.50,50.00,1.00,6.21
SBGR,2019-07-23 01:00,16.00,14.00,87.92,0.00,0.00,6.21
SBGR,2019-07-23 02:00,15.00,14.00,93.74,0.00,0.00,6.21
SBGR,2019-07-23 03:00,14.00,14.00,100.00,0.00,0.00,4.35
SBGR,2019-07-23 04:00,15.00,14.00,93.74,70.00,4.00,4.97
SBGR,2019-07-23 05:00,13.00,13.00,100.00,110.00,2.00,4.97
SBGR,2019-07-23 06:00,14.00,14.00,100.00,0.00,0.00,4.97
SBGR,2019-07-23 07:00,14.00,13.00,93.69,60.00,3.00,6.21
SBGR,2019-07-23 08:00,13.00,13.00,100.00,80.00,2.00,6.21
SBGR,2019-07-23 09:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-07-23 10:00,13.00,13.00,100.00,70.00,3.00,4.35
SBGR,2019-07-23 11:00,15.00,14.00,93.74,0.00,0.00,6.21
SBGR,2019-07-23 12:00,18.00,14.00,77.45,70.00,4.00,6.21
SBGR,2019-07-23 13:00,21.00,14.00,64.26,30.00,5.00,6.21
SBGR,2019-07-23 14:00,23.00,13.00,53.29,20.00,9.00,6.21
SBGR,2019-07-23 15:00,24.00,13.00,50.17,10.00,8.00,6.21
SBGR,2019-07-23 16:00,25.00,12.00,44.25,50.00,7.00,6.21
SBGR,2019-07-23 17:00,26.00,13.00,44.52,20.00,6.00,6.21
SBGR,2019-07-23 18:00,26.00,12.00,41.69,300.00,4.00,6.21
SBGR,2019-07-23 19:00,26.00,12.00,41.69,270.00,4.00,6.21
SBGR,2019-07-23 20:00,25.00,13.00,47.25,270.00,4.00,6.21
SBGR,2019-07-23 21:00,21.00,14.00,64.26,0.00,0.00,6.21
SBGR,2019-07-23 22:00,18.00,14.00,77.45,90.00,2.00,6.21
SBGR,2019-07-23 23:00,18.00,14.00,77.45,70.00,1.00,6.21
SBGR,2019-07-24 00:00,15.00,13.00,87.83,0.00,0.00,6.21
SBGR,2019-07-24 01:00,14.00,13.00,93.69,0.00,0.00,6.21
SBGR,2019-07-24 02:00,14.00,13.00,93.69,0.00,0.00,6.21
SBGR,2019-07-24 03:00,13.00,13.00,100.00,110.00,1.00,5.59
SBGR,2019-07-24 04:00,13.00,13.00,100.00,0.00,0.00,5.59
SBGR,2019-07-24 05:00,14.00,13.00,93.69,70.00,4.00,4.35
SBGR,2019-07-24 06:00,12.00,12.00,100.00,0.00,0.00,3.73
SBGR,2019-07-24 07:00,12.00,12.00,100.00,0.00,0.00,3.73
SBGR,2019-07-24 08:00,12.00,12.00,100.00,70.00,3.00,3.73
SBGR,2019-07-24 09:00,12.00,12.00,100.00,60.00,4.00,4.35
SBGR,2019-07-24 10:00,11.00,11.00,100.00,0.00,0.00,3.11
SBGR,2019-07-24 11:00,14.00,13.00,93.69,0.00,0.00,4.35
SBGR,2019-07-24 12:00,18.00,14.00,77.45,60.00,4.00,4.35
SBGR,2019-07-24 13:00,20.00,14.00,68.35,80.00,4.00,6.21
SBGR,2019-07-24 14:00,23.00,14.00,56.88,50.00,5.00,6.21
SBGR,2019-07-24 15:00,24.00,14.00,53.55,360.00,4.00,6.21
SBGR,2019-07-24 16:00,26.00,13.00,44.52,270.00,3.00,6.21
SBGR,2019-07-24 17:00,26.00,14.00,47.52,260.00,5.00,6.21
SBGR,2019-07-24 18:00,27.00,14.00,44.80,320.00,5.00,6.21
SBGR,2019-07-24 19:00,26.00,13.00,44.52,290.00,5.00,6.21
SBGR,2019-07-24 20:00,25.00,14.00,50.43,300.00,4.00,6.21
SBGR,2019-07-24 21:00,20.00,15.00,72.92,0.00,0.00,6.21
SBGR,2019-07-24 22:00,22.00,15.00,64.48,100.00,4.00,6.21
SBGR,2019-07-24 23:00,18.00,15.00,82.62,0.00,0.00,6.21
SBGR,2019-07-25 00:00,17.00,15.00,88.00,0.00,0.00,6.21
SBGR,2019-07-25 01:00,16.00,14.00,87.92,0.00,0.00,6.21
SBGR,2019-07-25 02:00,15.00,14.00,93.74,110.00,2.00,6.21
SBGR,2019-07-25 03:00,15.00,14.00,93.74,0.00,0.00,5.59
SBGR,2019-07-25 04:00,14.00,13.00,93.69,0.00,0.00,5.59
SBGR,2019-07-25 05:00,14.00,13.00,93.69,70.00,1.00,5.59
SBGR,2019-07-25 06:00,13.00,13.00,100.00,0.00,0.00,6.21
SBGR,2019-07-25 07:00,13.00,12.00,93.65,0.00,0.00,4.97
SBGR,2019-07-25 08:00,12.00,12.00,100.00,0.00,0.00,4.35
SBGR,2019-07-25 09:00,13.00,12.00,93.65,70.00,4.00,4.97
SBGR,2019-07-25 10:00,13.00,12.00,93.65,80.00,3.00,5.59
SBGR,2019-07-25 11:00,15.00,14.00,93.74,170.00,1.00,4.35
SBGR,2019-07-25 12:00,18.00,15.00,82.62,40.00,2.00,6.21
SBGR,2019-07-25 13:00,20.00,14.00,68.35,50.00,6.00,6.21
SBGR,2019-07-25 14:00,23.00,14.00,56.88,60.00,9.00,6.21
SBGR,2019-07-25 15:00,24.00,14.00,53.55,70.00,11.00,6.21
SBGR,2019-07-25 16:00,25.00,15.00,53.80,40.00,9.00,6.21
SBGR,2019-07-25 17:00,25.00,15.00,53.80,40.00,7.00,6.21
SBGR,2019-07-25 18:00,25.00,14.00,50.43,100.00,5.00,6.21
SBGR,2019-07-25 19:00,21.00,17.00,77.90,150.00,11.00,4.97
SBGR,2019-07-25 19:40,19.00,17.00,88.18,140.00,4.00,4.35
SBGR,2019-07-25 20:00,19.00,17.00,88.18,170.00,3.00,4.35
SBGR,2019-07-25 21:00,18.00,16.00,88.09,190.00,3.00,4.35
SBGR,2019-07-25 22:00,18.00,16.00,88.09,160.00,4.00,4.35
SBGR,2019-07-25 23:00,18.00,16.00,88.09,90.00,5.00,4.97
SBGR,2019-07-26 00:00,17.00,16.00,93.83,100.00,5.00,6.21
SBGR,2019-07-26 01:00,17.00,16.00,93.83,80.00,4.00,6.21
SBGR,2019-07-26 02:00,17.00,16.00,93.83,140.00,2.00,6.21
SBGR,2019-07-26 03:00,17.00,16.00,93.83,130.00,2.00,6.21
SBGR,2019-07-26 04:00,17.00,16.00,93.83,80.00,7.00,6.21
SBGR,2019-07-26 05:00,17.00,16.00,93.83,60.00,6.00,6.21
SBGR,2019-07-26 06:00,17.00,16.00,93.83,60.00,8.00,6.21
SBGR,2019-07-26 07:00,17.00,16.00,93.83,60.00,8.00,6.21
SBGR,2019-07-26 08:00,17.00,16.00,93.83,60.00,11.00,6.21
SBGR,2019-07-26 09:00,16.00,16.00,100.00,80.00,8.00,6.21
SBGR,2019-07-26 10:00,16.00,16.00,100.00,60.00,11.00,5.59
SBGR,2019-07-26 11:00,16.00,16.00,100.00,50.00,14.00,2.49
SBGR,2019-07-26 11:25,16.00,16.00,100.00,50.00,12.00,2.49
SBGR,2019-07-26 12:00,16.00,16.00,100.00,60.00,10.00,2.49
SBGR,2019-07-26 13:00,17.00,16.00,93.83,70.00,9.00,3.11
SBGR,2019-07-26 13:20,18.00,15.00,82.62,70.00,9.00,3.11
SBGR,2019-07-26 14:00,19.00,16.00,82.74,60.00,9.00,4.35
SBGR,2019-07-26 15:00,21.00,15.00,68.55,60.00,8.00,5.59
SBGR,2019-07-26 16:00,24.00,16.00,60.90,60.00,8.00,6.21
SBGR,2019-07-26 17:00,26.00,15.00,50.69,60.00,10.00,6.21
SBGR,2019-07-26 18:00,26.00,15.00,50.69,50.00,9.00,6.21
SBGR,2019-07-26 19:00,25.00,14.00,50.43,40.00,9.00,6.21
SBGR,2019-07-26 20:00,24.00,13.00,50.17,40.00,9.00,6.21
SBGR,2019-07-26 21:00,21.00,14.00,64.26,80.00,4.00,6.21
SBGR,2019-07-26 22:00,20.00,14.00,68.35,80.00,4.00,6.21
SBGR,2019-07-26 23:00,18.00,14.00,77.45,70.00,6.00,6.21
SBGR,2019-07-27 00:00,17.00,13.00,77.29,70.00,6.00,6.21
SBGR,2019-07-27 01:00,18.00,13.00,72.56,80.00,3.00,6.21
SBGR,2019-07-27 02:00,15.00,12.00,82.25,0.00,0.00,6.21
SBGR,2019-07-27 03:00,16.00,13.00,82.37,60.00,8.00,6.21
SBGR,2019-07-27 04:00,16.00,13.00,82.37,70.00,4.00,6.21
SBGR,2019-07-27 05:00,15.00,14.00,93.74,60.00,4.00,6.21
SBGR,2019-07-27 06:00,16.00,14.00,87.92,80.00,6.00,6.21
SBGR,2019-07-27 07:00,15.00,14.00,93.74,80.00,5.00,6.21
SBGR,2019-07-27 08:00,14.00,14.00,100.00,60.00,6.00,6.21
SBGR,2019-07-27 09:00,14.00,13.00,93.69,90.00,4.00,6.21
SBGR,2019-07-27 10:00,13.00,13.00,100.00,70.00,4.00,5.59
SBGR,2019-07-27 11:00,15.00,14.00,93.74,60.00,4.00,5.59
SBGR,2019-07-27 12:00,17.00,14.00,82.50,60.00,6.00,6.21
SBGR,2019-07-27 13:00,20.00,14.00,68.35,70.00,7.00,6.21
SBGR,2019-07-27 14:00,23.00,14.00,56.88,80.00,6.00,6.21
SBGR,2019-07-27 15:00,25.00,14.00,50.43,60.00,3.00,6.21
SBGR,2019-07-27 16:00,26.00,13.00,44.52,320.00,3.00,6.21
SBGR,2019-07-27 17:00,26.00,10.00,36.51,140.00,5.00,6.21
SBGR,2019-07-27 18:00,26.00,11.00,39.02,110.00,5.00,6.21
SBGR,2019-07-27 19:00,26.00,11.00,39.02,120.00,4.00,6.21
SBGR,2019-07-27 20:00,25.00,11.00,41.42,90.00,5.00,6.21
SBGR,2019-07-27 21:00,22.00,11.00,49.64,90.00,3.00,6.21
SBGR,2019-07-27 22:00,19.00,16.00,82.74,130.00,6.00,6.21
SBGR,2019-07-27 22:30,18.00,16.00,88.09,190.00,3.00,4.97
SBGR,2019-07-27 23:00,17.00,16.00,93.83,190.00,4.00,4.97
SBGR,2019-07-28 00:00,17.00,15.00,88.00,170.00,3.00,4.97
SBGR,2019-07-28 01:00,17.00,15.00,88.00,170.00,3.00,4.97
SBGR,2019-07-28 02:00,17.00,15.00,88.00,150.00,2.00,4.97
SBGR,2019-07-28 03:00,17.00,15.00,88.00,160.00,2.00,4.97
SBGR,2019-07-28 04:00,16.00,14.00,87.92,120.00,3.00,6.21
SBGR,2019-07-28 05:00,16.00,14.00,87.92,130.00,3.00,6.21
SBGR,2019-07-28 06:00,16.00,14.00,87.92,150.00,3.00,6.21
SBGR,2019-07-28 07:00,16.00,15.00,93.79,150.00,3.00,6.21
SBGR,2019-07-28 08:00,16.00,15.00,93.79,150.00,3.00,6.21
SBGR,2019-07-28 09:00,16.00,15.00,93.79,120.00,4.00,6.21
SBGR,2019-07-28 10:00,16.00,15.00,93.79,110.00,3.00,6.21
SBGR,2019-07-28 11:00,17.00,15.00,88.00,100.00,2.00,6.21
SBGR,2019-07-28 11:30,17.00,15.00,88.00,110.00,4.00,6.21
SBGR,2019-07-28 12:00,17.00,15.00,88.00,100.00,5.00,6.21
SBGR,2019-07-28 13:00,18.00,15.00,82.62,110.00,5.00,6.21
SBGR,2019-07-28 14:00,21.00,15.00,68.55,70.00,4.00,6.21
SBGR,2019-07-28 15:00,22.00,14.00,60.44,90.00,4.00,6.21
SBGR,2019-07-28 16:00,22.00,14.00,60.44,120.00,4.00,6.21
SBGR,2019-07-28 17:00,24.00,13.00,50.17,90.00,5.00,6.21
SBGR,2019-07-28 18:00,24.00,13.00,50.17,110.00,4.00,6.21
SBGR,2019-07-28 19:00,22.00,15.00,64.48,140.00,6.00,6.21
SBGR,2019-07-28 20:00,19.00,15.00,77.60,160.00,8.00,6.21
SBGR,2019-07-28 21:00,18.00,15.00,82.62,180.00,6.00,6.21
SBGR,2019-07-28 22:00,17.00,15.00,88.00,160.00,5.00,6.21
SBGR,2019-07-28 23:00,17.00,14.00,82.50,120.00,5.00,6.21
SBGR,2019-07-29 00:00,17.00,14.00,82.50,120.00,5.00,6.21
SBGR,2019-07-29 00:10,17.00,15.00,88.00,130.00,6.00,6.21
SBGR,2019-07-29 01:00,16.00,14.00,87.92,140.00,4.00,6.21
SBGR,2019-07-29 01:40,16.00,15.00,93.79,140.00,4.00,6.21
SBGR,2019-07-29 02:00,16.00,15.00,93.79,130.00,5.00,6.21
SBGR,2019-07-29 03:00,16.00,15.00,93.79,120.00,4.00,6.21
SBGR,2019-07-29 04:00,15.00,15.00,100.00,90.00,3.00,4.97
SBGR,2019-07-29 05:00,14.00,14.00,100.00,80.00,3.00,4.97
SBGR,2019-07-29 06:00,15.00,15.00,100.00,80.00,4.00,6.21
SBGR,2019-07-29 07:00,14.00,13.00,93.69,50.00,5.00,6.21
SBGR,2019-07-29 08:00,14.00,14.00,100.00,50.00,7.00,6.21
SBGR,2019-07-29 09:00,15.00,15.00,100.00,50.00,7.00,6.21
SBGR,2019-07-29 10:00,15.00,14.00,93.74,60.00,8.00,4.35
SBGR,2019-07-29 11:00,15.00,14.00,93.74,70.00,9.00,4.35
SBGR,2019-07-29 12:00,16.00,14.00,87.92,60.00,14.00,4.97
SBGR,2019-07-29 13:00,18.00,14.00,77.45,60.00,14.00,6.21
SBGR,2019-07-29 14:00,19.00,14.00,72.74,60.00,13.00,6.21
SBGR,2019-07-29 15:00,20.00,14.00,68.35,60.00,11.00,6.21
SBGR,2019-07-29 16:00,22.00,14.00,60.44,50.00,9.00,6.21
SBGR,2019-07-29 17:00,23.00,15.00,60.67,30.00,9.00,6.21
SBGR,2019-07-29 18:00,23.00,14.00,56.88,40.00,8.00,6.21
SBGR,2019-07-29 19:00,24.00,13.00,50.17,70.00,7.00,6.21
SBGR,2019-07-29 20:00,22.00,15.00,64.48,120.00,5.00,5.59
SBGR,2019-07-29 21:00,18.00,16.00,88.09,150.00,6.00,4.97
SBGR,2019-07-29 21:35,18.00,16.00,88.09,120.00,4.00,5.59
SBGR,2019-07-29 22:00,18.00,16.00,88.09,130.00,3.00,6.21
SBGR,2019-07-29 23:00,17.00,16.00,93.83,90.00,4.00,6.21
SBGR,2019-07-30 00:00,17.00,16.00,93.83,150.00,3.00,6.21
SBGR,2019-07-30 01:00,16.00,16.00,100.00,0.00,0.00,6.21
SBGR,2019-07-30 02:00,15.00,15.00,100.00,90.00,2.00,4.97
SBGR,2019-07-30 03:00,18.00,16.00,88.09,100.00,3.00,5.59
SBGR,2019-07-30 04:00,15.00,14.00,93.74,70.00,6.00,4.35
SBGR,2019-07-30 05:00,14.00,14.00,100.00,70.00,7.00,4.97
SBGR,2019-07-30 06:00,14.00,14.00,100.00,70.00,6.00,4.97
SBGR,2019-07-30 07:00,13.00,13.00,100.00,70.00,6.00,4.35
SBGR,2019-07-30 07:30,13.00,13.00,100.00,80.00,4.00,1.86
SBGR,2019-07-30 07:40,13.00,13.00,100.00,80.00,5.00,0.37
SBGR,2019-07-30 08:00,13.00,13.00,100.00,80.00,5.00,0.31
SBGR,2019-07-30 09:00,13.00,13.00,100.00,60.00,6.00,0.50
SBGR,2019-07-30 10:00,13.00,13.00,100.00,60.00,7.00,0.37
SBGR,2019-07-30 11:00,13.00,13.00,100.00,50.00,8.00,0.62
SBGR,2019-07-30 12:00,14.00,14.00,100.00,60.00,7.00,1.55
SBGR,2019-07-30 13:00,16.00,15.00,93.79,40.00,7.00,2.49
SBGR,2019-07-30 14:00,19.00,15.00,77.60,70.00,4.00,4.35
SBGR,2019-07-30 15:00,23.00,15.00,60.67,60.00,5.00,6.21
SBGR,2019-07-30 16:00,25.00,14.00,50.43,20.00,3.00,6.21
SBGR,2019-07-30 17:00,26.00,11.00,39.02,320.00,7.00,6.21
SBGR,2019-07-30 18:00,26.00,12.00,41.69,260.00,8.00,6.21
SBGR,2019-07-30 19:00,25.00,12.00,44.25,280.00,7.00,6.21
SBGR,2019-07-30 20:00,24.00,12.00,46.98,290.00,5.00,6.21
SBGR,2019-07-30 20:45,22.00,11.00,49.64,260.00,10.00,3.11
SBGR,2019-07-30 21:00,20.00,10.00,52.51,250.00,22.00,3.11
SBGR,2019-07-30 22:00,16.00,14.00,87.92,170.00,4.00,6.21
SBGR,2019-07-30 23:00,17.00,14.00,82.50,320.00,6.00,6.21
